SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,Xenon-137,D18A455B-2EFF-4E09-85C3-5D27FB0731E9,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Xenon-137,2e51caef-d635-4d0d-bcee-fb0c58fa5435,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xenon-138,33C5BD64-9C55-4CE3-8A38-9838397B20E2,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Xenon-138,b3246e33-004e-4eb8-98fa-0729b62b6aca,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xenon-138,33C5BD64-9C55-4CE3-8A38-9838397B20E2,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Xenon-138,cf12e6aa-1e5a-40d0-90d6-1ca8e58e9b89,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xenon-138,33C5BD64-9C55-4CE3-8A38-9838397B20E2,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Xenon-138,7c44db6f-bf0e-4a63-bd94-d376ec941786,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xenon-138,33C5BD64-9C55-4CE3-8A38-9838397B20E2,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Xenon-138,2cbfe861-7436-4a43-8892-f057320dc57d,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xenon-138,33C5BD64-9C55-4CE3-8A38-9838397B20E2,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Xenon-138,f7d0e49d-e9b5-414e-8d22-6a167cb9078c,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xylene,28C2E7D7-43D7-444D-9F17-9414F3B5FA08,"Emissions to air/low. pop., long-term",kg,=,1.0,ecoinventEFv3.7,Xylene,c8214570-8e2d-4ccf-b9d7-aabc17068d4e,"air/low population density, long-term",kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xylene,28C2E7D7-43D7-444D-9F17-9414F3B5FA08,Emissions to air/stratosphere + troposphere,kg,=,1.0,ecoinventEFv3.7,Xylene,6da40876-a6ab-459e-ba17-9a5e3d4da146,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xylene,28C2E7D7-43D7-444D-9F17-9414F3B5FA08,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Xylene,a1d277aa-7aea-4b5e-8aa9-2789ba8ff333,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xylene,28C2E7D7-43D7-444D-9F17-9414F3B5FA08,Emissions to air/(unspecified),kg,=,1.0,ecoinventEFv3.7,Xylene,5c234628-ab1e-4284-ae2b-f1c2f6883f71,air/unspecified,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Xylene,28C2E7D7-43D7-444D-9F17-9414F3B5FA08,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Xylene,ed8da356-ed40-4a35-8de4-57aee1d3c279,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zeta-cypermethrin,DD325067-7DE2-4F03-964E-6D920D3B3969,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Zeta-cypermethrin,781bfb14-d34f-4f99-9d15-d67171d6fc24,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc,7258C776-AA6C-4B2D-A55A-DAF33C210D71,"Emissions to air/low. pop., long-term",kg,=,1.0,ecoinventEFv3.7,Zinc,8f871bab-96dc-49d9-bf08-12cdd0715901,"air/low population density, long-term",kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc,7258C776-AA6C-4B2D-A55A-DAF33C210D71,Emissions to air/stratosphere + troposphere,kg,=,1.0,ecoinventEFv3.7,Zinc,87a69874-34f9-4070-a525-aa301ab2634b,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc,7258C776-AA6C-4B2D-A55A-DAF33C210D71,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Zinc,ada3ecfe-8244-4389-bcce-e83ca4f66e09,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc,7258C776-AA6C-4B2D-A55A-DAF33C210D71,Emissions to air/(unspecified),kg,=,1.0,ecoinventEFv3.7,Zinc,5ce378a0-b48d-471c-977d-79681521efde,air/unspecified,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc,7258C776-AA6C-4B2D-A55A-DAF33C210D71,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Zinc,748f22a9-eba4-4726-bef5-92c7442ce189,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc-65,C637251D-7D8D-4EFF-B0C4-9AA15DEF666C,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Zinc-65,2cf249bc-1557-41e1-81e8-866d06e3413c,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc-65,C637251D-7D8D-4EFF-B0C4-9AA15DEF666C,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Zinc-65,994de784-726c-4c75-87d5-1c9c8499943a,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc-65,C637251D-7D8D-4EFF-B0C4-9AA15DEF666C,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Zinc-65,cf5e52c1-b1fc-46c8-b6f9-8e085657632e,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc-65,C637251D-7D8D-4EFF-B0C4-9AA15DEF666C,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Zinc-65,4aed2261-0461-4014-be23-cf83de76a3b4,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zinc-65,C637251D-7D8D-4EFF-B0C4-9AA15DEF666C,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Zinc-65,59c08606-1466-4f8d-bec6-b0e135355f15,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium,1231CA57-20BF-420B-BD64-861A91F97A6F,"Emissions to air/low. pop., long-term",kg,=,1.0,ecoinventEFv3.7,Zirconium,b5d896e4-5035-4cf9-b06a-353a95ca2623,"air/low population density, long-term",kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium,1231CA57-20BF-420B-BD64-861A91F97A6F,Emissions to air/stratosphere + troposphere,kg,=,1.0,ecoinventEFv3.7,Zirconium,75af210f-0455-487e-ba2c-e9dd317af77c,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium,1231CA57-20BF-420B-BD64-861A91F97A6F,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Zirconium,eebb4011-af1d-4a45-8bc5-a20b6c06fbf4,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium,1231CA57-20BF-420B-BD64-861A91F97A6F,Emissions to air/(unspecified),kg,=,1.0,ecoinventEFv3.7,Zirconium,c13fc7a0-f240-468b-aaf6-e781743a46d5,air/unspecified,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium,1231CA57-20BF-420B-BD64-861A91F97A6F,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Zirconium,914b6c95-c6c3-4dab-b75f-9ac6a6f78bfd,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium-95,97A3FD41-4B43-4BFB-9054-12F3CDA6B78B,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Zirconium-95,7e59174a-d66b-4304-81dc-e0aeb3c58ae2,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium-95,97A3FD41-4B43-4BFB-9054-12F3CDA6B78B,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Zirconium-95,ae941326-4981-44fa-8be1-8757aab10d00,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium-95,97A3FD41-4B43-4BFB-9054-12F3CDA6B78B,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Zirconium-95,fa260f53-4850-4585-9b67-5cdbc603c5ef,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium-95,97A3FD41-4B43-4BFB-9054-12F3CDA6B78B,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Zirconium-95,88a02d30-d9fe-4dc1-b1e5-e95745df0956,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Zirconium-95,97A3FD41-4B43-4BFB-9054-12F3CDA6B78B,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Zirconium-95,498c8296-8f0c-4aa9-869b-78bb6c299c3a,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,1-Pentanol,CBD72D82-FB5E-49B5-821E-A808A79E0A2B,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,1-Pentanol,5074e239-b510-49aa-928c-fcdb462481d8,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentanol,CBD72D82-FB5E-49B5-821E-A808A79E0A2B,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,1-Pentanol,cfa50eaf-a817-4352-b9fe-aa834240d269,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentanol,CBD72D82-FB5E-49B5-821E-A808A79E0A2B,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,1-Pentanol,8d28a5b3-1b1c-41e9-9eba-90c607aad7db,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentanol,CBD72D82-FB5E-49B5-821E-A808A79E0A2B,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,1-Pentanol,e4526360-b2a1-4e77-9f00-57dbfe228bde,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentanol,CBD72D82-FB5E-49B5-821E-A808A79E0A2B,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,1-Pentanol,e4526360-b2a1-4e77-9f00-57dbfe228bde,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentanol,CBD72D82-FB5E-49B5-821E-A808A79E0A2B,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,1-Pentanol,e4526360-b2a1-4e77-9f00-57dbfe228bde,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentanol,CBD72D82-FB5E-49B5-821E-A808A79E0A2B,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,1-Pentanol,070dc6b3-0976-45a0-803e-0a87d7e96959,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,1-Pentene,7a41be00-7040-4097-99be-a8085e86bf5e,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,1-Pentene,4530576f-7f93-4c43-b13e-8cd2da98f501,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,1-Pentene,9d99096b-4e70-452b-9e3b-b2296613bc0f,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,1-Pentene,f3cf9958-739f-41c1-a679-f550cf0e9b6c,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,1-Pentene,f3cf9958-739f-41c1-a679-f550cf0e9b6c,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,1-Pentene,f3cf9958-739f-41c1-a679-f550cf0e9b6c,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,1-Pentene,109c3ee9-b9df-4c11-bd77-b8571773d9ad,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,3-Dioxolan-2-one",EECA753D-3E13-4BC6-8D6A-4BE766E7F478,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,"1,3-Dioxolan-2-one",5b7d620e-2238-5ec9-888a-6999218b6974,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",c5de5e4d-85cf-4102-9ff1-5248d8928ba1,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",564dde7f-e713-4baf-84aa-7a11ffa7e2cd,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",aae8aac7-b81d-41e4-b356-912b369d1c55,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",d6911d36-3fec-41fe-8ef9-540f6543a240,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",d6911d36-3fec-41fe-8ef9-540f6543a240,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",d6911d36-3fec-41fe-8ef9-540f6543a240,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",d835b7aa-288b-4b3a-966b-3f64f36ed220,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,22d1d385-5aa4-404d-8c14-2680ce4accb0,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,d37d4cea-4096-4303-8d9d-96e48b8f9ff0,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,3f00f5cf-1c58-428d-aef7-738f2c105e88,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,96db42b8-64e4-4a84-9b16-cd8f73c615d6,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,96db42b8-64e4-4a84-9b16-cd8f73c615d6,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,96db42b8-64e4-4a84-9b16-cd8f73c615d6,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,ea6f1100-7fe4-4f66-92cc-a69fe2dcca77,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,d3f6f514-41e1-4b24-aa56-7d403839a4dd,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,a0cb36a5-d726-4c6e-9787-971cc763d294,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,76a317b6-1c35-4c75-bb00-1cd5ec8c8e17,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,79240a49-80cf-4be4-b5c2-bfdd3f4aa249,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,79240a49-80cf-4be4-b5c2-bfdd3f4aa249,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,79240a49-80cf-4be4-b5c2-bfdd3f4aa249,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,446e7a93-6ac4-4bdf-b97d-03f683c7488c,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,2-Propanol,697667f9-d58c-4a64-99e3-30d24d7f91a2,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,2-Propanol,56217fe7-9437-4131-9ae2-e4c4b07b3a64,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,2-Propanol,5b33703d-d6a1-4bde-88e7-3b90b4d45550,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,2-Propanol,caeb15fa-9711-4d37-99a2-d12c7823b8bc,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,2-Propanol,caeb15fa-9711-4d37-99a2-d12c7823b8bc,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,2-Propanol,caeb15fa-9711-4d37-99a2-d12c7823b8bc,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,2-Propanol,e92a1310-603c-4346-85b8-e4e3192cd75c,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"2,4-D ester",6B5DCC51-2789-426D-A78D-0930B09B35F4,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,"2,4-D ester",69bb7dd8-43bc-49ff-a67c-0eb8e82558d0,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"2,4-D ester",6B5DCC51-2789-426D-A78D-0930B09B35F4,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,"2,4-D ester",e6367875-dd2b-4d12-8d03-94cf2e607815,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
