Flowable,CAS No,Formula,Synonyms,Unit,Class,Context,Flow UUID,Description
Hydroxypyrimidine,042487-72-9,,Hydroxypyrimidine,kg,Waterborne emissions,Waterborne emissions,E0F68974-2217-494D-A43A-7B15FC6C00BF,Formula: C9H15N3OSynonyms: 2-diethylamino-6-hydroxy-4-methylpyrimidine
Hydroxyurea,000127-07-1,,Hydroxyurea,kg,Waterborne emissions,Waterborne emissions,BAF32C57-8D6D-4F4E-8EFA-6A1FDBB4B391,
Hymexazol,010004-44-1,,Hymexazol,kg,Waterborne emissions,Waterborne emissions,A4C20FE3-3C2C-4009-8664-434C0C47E883,"Formula: C4H5NO2Synonyms: 3-Hydroxy-5-methylisoxazole; 5-methyl-3(2H)-isoxazolone; Isoxazolol, 5-methyl-; Methylisoxazol-3-ol; SF-6505; Tachigaren; Tachigaren 70WP"
Hypochlorous acid,007790-92-3,,Hypochlorous acid,kg,Waterborne emissions,Waterborne emissions,EB23848D-36B7-4DA7-879C-DD3830A7FF03,Formula: HOCl
I-nicotinamide,001453-82-3,,I-nicotinamide,kg,Waterborne emissions,Waterborne emissions,E1705B60-616B-499B-80BD-C932378E1195,
"I-nicotinic acid, methyl ester",002459-09-8,,"I-nicotinic acid, methyl ester",kg,Waterborne emissions,Waterborne emissions,FEEF228B-3C92-4B45-A8F8-92E5742045DD,
Ibp (iprobenfos),026087-47-8,,Ibp (iprobenfos),kg,Waterborne emissions,Waterborne emissions,7109BE1E-F372-4224-8A3C-DF7D87E566BF,
Ibuprofen,015687-27-1,,Ibuprofen,kg,Waterborne emissions,Waterborne emissions,12FBAEC5-3B12-4325-8502-6FD1E8EC6E2D,
ICRF-159,021416-87-5,,ICRF-159,kg,Waterborne emissions,Waterborne emissions,860C4B8A-5751-4B18-96A5-33B64D204A77,"Formula: C11H16N4O4Synonyms: (+-)-1,2-Bis(3,5-dioxopiperazinyl)propane; (+-)-(3,5,3',5'-Tetraoxo)-1,2-dipiperazinopropane; 2,6-Piperazinedione, 4,4'-(1-methyl-1,2-ethanediyl)bis-, (+-)-; 2,6-Piperazinedione, 4,4'-propylenedi-; 2,6-Piperazinedione, 4,4'-propylenedi-, (+-)-; Propane, (+-)-1,2-bis(3,5-dioxopiperazin-1-yl)-; Razoxane; Razoxin"
Imazalil,035554-44-0,,Imazalil,kg,Waterborne emissions,Waterborne emissions,1F21E7E1-3174-46B5-96D1-F37EC9A76856,"Formula: C14H14Cl2N2OSynonyms: 1-[2-(2,4-Dichloro-phenyl)-2-(2-propenyloxy)ethyl]-1H-imidazole; Bromazil; Deccozil; enilconazole; Flo-pro IMZ; Freshgard; Fungaflor; Fungazil; Imidazole, 1-(2-(2,4-dichlorophenyl)-2-(2-propenyloxy)ethyl)-; Nuzone"
Imazamethabenz (isomer mix),081405-85-8,,Imazamethabenz (isomer mix),kg,Waterborne emissions,Waterborne emissions,AFC5C2C4-96F5-4F56-ACFD-3E9F3D47F97D,
Imazamox,114311-32-9,,Imazamox,kg,Waterborne emissions,Waterborne emissions,199F1FD1-DA5C-46BF-AD32-3DD8CED8F4DB,"Formula: C15H19N3O4Synonyms: 2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-5-(methoxymethyl)-3-pyridinecarboxylic acid; AC 299,263; CL 299,263"
Imazapyr,081334-34-1,,Imazapyr,kg,Waterborne emissions,Waterborne emissions,B0F95BC1-404D-4CBC-B694-19FD8A1D2ED1,"HerbicideFormula: C13H15N3O3Synonyms: CL 263,284; Imazapyr; Nicotinic acid, 2-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)"
Imazapyr-isopropylammonium salt,081510-83-0,,Imazapyr-isopropylammonium salt,kg,Waterborne emissions,Waterborne emissions,C46F1017-7AF5-4859-B4B3-A12FAF0071A0,
Imazaquin,081335-37-7,,Imazaquin,kg,Waterborne emissions,Waterborne emissions,E825F3E8-FDDC-48E1-B192-6EB208C5DD10,"Formula: C17H17N3O3 Synonyms: 2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-3-quinolinecarboxylic acid; Image 1.5LC; Imazaquin acid; Scepter 1.5L"
Imazethapyr,081335-77-5,,Imazethapyr,kg,Waterborne emissions,Waterborne emissions,66A44694-0605-4B63-B375-9A019306AB69,Formula: C15H19N3O3 Synonyms: 5-Ethyl-2-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)nicotinic acid; Pursuit
Imidacloprid,138261-41-3,,Imidacloprid,kg,Waterborne emissions,Waterborne emissions,7EC9CEB5-AE5D-417A-9108-5C8A4B1C32FE,
Imidazole,000288-32-4,,Imidazole,kg,Waterborne emissions,Waterborne emissions,D241090B-E234-445D-926E-999F4BA24285,
Indan,000496-11-7,,Indan,kg,Waterborne emissions,Waterborne emissions,315820FF-6203-48BC-A5FA-A721D153FB90,
Indazole,000271-44-3,,Indazole,kg,Waterborne emissions,Waterborne emissions,84F695DE-677B-416C-974C-E6B99D217BDA,
Indole,000120-72-9,,Indole,kg,Waterborne emissions,Waterborne emissions,BF7C54D7-8260-4A50-A413-7542BC615B79,
Indole-3-acetic acid,000087-51-4,,Indole-3-acetic acid,kg,Waterborne emissions,Waterborne emissions,74C35883-68C9-41AF-BFDC-22C776A68D6A,
"Indole, 5-nitro",006146-52-7,,"Indole, 5-nitro",kg,Waterborne emissions,Waterborne emissions,499D03C2-7D37-4567-8C6E-3AFBB7CDB3ED,
Indomethacin,000053-86-1,,Indomethacin,kg,Waterborne emissions,Waterborne emissions,2334F5A8-E44A-43EC-93AA-D19D833F5568,
Indoxacarb,173584-44-6,,Indoxacarb,kg,Waterborne emissions,Waterborne emissions,660DE1A0-5F71-43ED-955A-A7CC71462881,"Formula: C22H17ClF3N3O7Synonyms: (S)-methyl 7-chloro-2,5-dihydro-2-[[(methoxycarbonyl) [4-(trifluoromethoxy)phenyl]amino]carbonyl]indeno[1,2-e][1,3,4]oxadiazine-4a(3H)carboxylate"
Inorganic salts and acids (unspecified),,,Inorganic salts and acids (unspecified),kg,Waterborne emissions,Waterborne emissions,D199E973-A37C-4505-986F-366E19EE7269,
Iodinated glycerol,005634-39-9,,Iodinated glycerol,kg,Waterborne emissions,Waterborne emissions,D8973456-F467-4D70-86E6-49BF7F6BAD0C,"Formula: C6H11IO3Synonyms: 2-(1-iodoethyl)-1,3-dioxolane-4-methanol; iodoglycerin; iodopropylidene glycerol; organidin"
Iodine,,,Iodine,kg,Waterborne emissions,Waterborne emissions,1B850890-BD82-4C79-B474-7D1DB1841EA5,
Iodoacetamide,000144-48-9,,Iodoacetamide,kg,Waterborne emissions,Waterborne emissions,C36BE829-CCDE-4218-A93F-DA350887D584,
Iodofenphos,018181-70-9,,Iodofenphos,kg,Waterborne emissions,Waterborne emissions,DC9F7357-0CE3-4490-8322-B859425AC867,
Iodoform,000075-47-8,,Iodoform,kg,Waterborne emissions,Waterborne emissions,15D4529A-1313-4CF8-B95A-4C31CA7868E6,
Iopromide,073334-07-3,,Iopromide,kg,Waterborne emissions,Waterborne emissions,474450A1-7A01-41DB-A789-DED2E2802BF6,
Ioxynil,001689-83-4,,Ioxynil,kg,Waterborne emissions,Waterborne emissions,26ADACB3-861E-4D8E-B290-BAF07359A0DF,Formula: C7H3I2ON
Ioxynil-sodium,002961-62-8,,Ioxynil-sodium,kg,Waterborne emissions,Waterborne emissions,E66F1A8D-E021-4E2C-A1AF-0621B5D6A8A7,
Iprodione,036734-19-7,,Iprodione,kg,Waterborne emissions,Waterborne emissions,51D9B0DA-EF7D-45A2-888E-A313A3B350AE,"Formula: C13H13Cl2N3O3 Synonyms: 3-(3,5-dichlorophenyl)-2,4-dioxo-N-isopropylimidazolidine-1-carboxamide; 3-(3,5-dichlorophenyl)-N-(1-methylethyl)-2,4-dioxo-1-imidazolidinecarboxamide; Anfor; Chipco 26019; Glycophene; Iprodine; Iprodione; Iprodione ; Rovral; "
Ipt (isoprothiolane),050512-35-1,,Ipt (isoprothiolane),kg,Waterborne emissions,Waterborne emissions,0CF59256-2FE1-4960-A4FC-B02759EE76A2,
Irgarol,028159-98-0,,Irgarol,kg,Waterborne emissions,Waterborne emissions,C89289E5-D265-4657-A4C8-D295E1BCC390,"Formula: C11H19N5SSynonyms: 1,3,5-Triazine-2,4-diamine, N-cyclopropyl-N'-(1,1-dimethylethyl)-6-(methylthio)-; 1,3,5-Triazine, 2-(tert-butylamino)-4-(cyclopropylamino)-6-(methylthio)-; Cyclopropyl-N'-(1,1-dimethylethyl)-6-(methylthio)-1,3,5-triazine-2,4-diamine"
"Iron compounds, unspecified",,,"Iron compounds, unspecified",kg,Waterborne emissions,Waterborne emissions,2F718AE4-74EA-4203-A903-8BDE1ED4FF49,
Iron III,020074-52-6,,Iron III,kg,Waterborne emissions,Waterborne emissions,BE0A7AB3-4637-4FBF-8443-AF12D5C25649,
Isoamyl acetate,000123-92-2,,Isoamyl acetate,kg,Waterborne emissions,Waterborne emissions,04DD4214-A797-4273-9ABE-C58F140DE1DA,
Isobenzan,000297-78-9,,Isobenzan,kg,Waterborne emissions,Waterborne emissions,1B93A8C5-8CEC-433D-922F-1F0D7AB2BFBF,
Isobutene,000115-11-7,,Isobutene,kg,Waterborne emissions,Waterborne emissions,58724893-0916-43F8-9B09-877B1F1ACD17,
Isobutyl acetate,000110-19-0,,Isobutyl acetate,kg,Waterborne emissions,Waterborne emissions,FB78B27C-BFD5-48AF-859A-378EE9D0994F,Formula: C6H12O2Synonyms: 2-Methyl-1-propyl acetate; 2-methylpropyl acetate; acetic acid isobutyl ester; beta-methylpropyl ethanoate; Isobutyl Acetate; natural isobutyl acetate; 
Isobutyl acrylate,000106-63-8,,Isobutyl acrylate,kg,Waterborne emissions,Waterborne emissions,CCDEEAEF-9DF3-4AAF-B3D8-D800EE8A3E73,
Isobutyl vinyl ether,000109-53-5,,Isobutyl vinyl ether,kg,Waterborne emissions,Waterborne emissions,CBEE170C-CE00-496C-B194-0E5E6AB5CC8B,
Isobutyraldehyde,000078-84-2,,Isobutyraldehyde,kg,Waterborne emissions,Waterborne emissions,82D10A22-6E3D-40A7-A331-3C9E03DFEF7C,Formula: C4H8O Synonyms: 2-methyl-1-propanal; 2-Methylpropionaldehyde; Butyric iso aldehyde; Isobutaldehyde;   Isobutanal; isobutyric aldehyde; isopropyl aldehyde; isopropyl formaldehyde; Methyl Propanal
Isobutyric acid,000079-31-2,,Isobutyric acid,kg,Waterborne emissions,Waterborne emissions,09AB9B06-6055-427A-97B2-B94F4E2056F7,
Isodecanol,025339-17-7,,Isodecanol,kg,Waterborne emissions,Waterborne emissions,3BD0C1CE-D06B-4BE8-88A9-9D1B463C190B,
Isodecyl diphenyl phosphate,029761-21-5,,Isodecyl diphenyl phosphate,kg,Waterborne emissions,Waterborne emissions,71D6B797-3C88-444A-BADD-8C158AF33F77,
Isodrin,000465-73-6,,Isodrin,kg,Waterborne emissions,Waterborne emissions,7B115238-E934-45EE-8635-35AAF7624523,
Isofenphos,025311-71-1,,Isofenphos,kg,Waterborne emissions,Waterborne emissions,3BCB2757-AC08-4944-8773-C4900140A375,Formula: C15H24NO4PS Synonyms: 2-[[Ethoxyl[(1-methylethyl)amino]phosphinothioyl]oxy]benzoic acid 1-methylethyl ester; Amaze; Oftanol; Pryfon
Isoflurophate,000055-91-4,,Isoflurophate,kg,Waterborne emissions,Waterborne emissions,FC569C82-3331-4BC5-B29C-8002745E97B7,
Isolan,000119-38-0,,Isolan,kg,Waterborne emissions,Waterborne emissions,0431733F-0B2A-4EB4-BD7A-6AF9301CC0ED,
Isomazole,086315-52-8,,Isomazole,kg,Waterborne emissions,Waterborne emissions,1FF737F3-4AC2-4AEE-8F51-25DF980846AE,Formula: C14H13N3O2S
Isoniazid,000054-85-3,,Isoniazid,kg,Waterborne emissions,Waterborne emissions,81FDE263-C78E-4744-93F8-2EE6F6AAD121,Formula: C6H7N3OSynonyms: 4-Pyridinecarboxylic acid hydrazide; Abdizide; armazide; Isonicazide; Isonicotinohydrazide; laniazid; Nicozide; Pycazide; Pyricidin; Tebecid; unicocyde; vazadrine; Zonazide
Isonicotinic acid,000055-22-1,,Isonicotinic acid,kg,Waterborne emissions,Waterborne emissions,A9FAF775-A7D4-4884-828F-C0E9FEF87964,
Isononanol,027458-94-2,,Isononanol,kg,Waterborne emissions,Waterborne emissions,C02680A6-99B5-438E-84CE-D64E9A3AC6F6,
Isooctadecanol,027458-93-1,,Isooctadecanol,kg,Waterborne emissions,Waterborne emissions,81D821AA-4C97-476C-80E7-A6931CD3AF4D,
Isooctyl alcohol,026952-21-6,,Isooctyl alcohol,kg,Waterborne emissions,Waterborne emissions,29B6DF79-6AAE-42D8-8199-727DF03586E1,
Isophorone,000078-59-1,,Isophorone,kg,Waterborne emissions,Waterborne emissions,B5E3D1C1-F390-484A-94D8-86D7BCE800DD,"Formula: C9H14O Synonyms: 1,1,3-trimethyl-3-cyclohexene-5-one; Alpha-isophorone; Isoacetophorone; isoforon"
Isophorone diamine,002855-13-2,,Isophorone diamine,kg,Waterborne emissions,Waterborne emissions,DA6F40FF-43D6-47AE-9326-F3D6FD6A3DBF,
Isophosphamide,003778-73-2,,Isophosphamide,kg,Waterborne emissions,Waterborne emissions,92E8F9D4-8FC9-4AE1-88E6-75712A73D806,"Formula: C7H15Cl2N2O2PSynonyms: 1,3,2-Oxazaphosphorine, 3-(2-chloroethyl)-2-[(2-chloroethyl)amino]tetrahydro-, 2-oxide; 2,3-N,N(sup 1)-Bis(2-chloroethyl)diamido-1,3,2-oxazaphosphoridinoxy-; 2H-1,3,2-Oxazaphosphorin-2-amine, N,3-bis(2-chloroethyl)tetrahydro-, 2-oxide; 3-(2-Chloroethyl)-2-[(2-chloroethyl)amino]perhydro-2H-1,3,2-oxazaphosphorineoxide; 3-(2-Chloroethyl)-2-[(2-chloroethyl)amino]tetrahydro-2H-1,3,2-oxazaphosphorine 2-oxide; A 4942; Asta Z 4942; Cyfos; Holoxan; Ifex; Iphosphamid; Isoendoxan; Isofosfamide; Mitoxana; MJF 9325; N-(2-Chloroethyl)-N'-(2-chloroethyl)-N',O-propylenephosphoric acid diamide; Naxamide; Z4942"
Isophytol,000505-32-8,,Isophytol,kg,Waterborne emissions,Waterborne emissions,5597FC84-0D69-4245-B584-DD1A8CE434CC,
Isopimaric acid,005835-26-7,,Isopimaric acid,kg,Waterborne emissions,Waterborne emissions,58F2002A-E723-4EB2-8057-05FE7E0517A1,
Isoprene,000078-79-5,,Isoprene,kg,Waterborne emissions,Waterborne emissions,169A2D88-2AAC-4D53-825D-7A1D9EEE2BF8,
Isoprocarb,002631-40-5,,Isoprocarb,kg,Waterborne emissions,Waterborne emissions,0500D7C6-925A-4463-A99E-1749A0EB384F,
Isopropalin,033820-53-0,,Isopropalin,kg,Waterborne emissions,Waterborne emissions,3F2D2735-13A9-4046-8C38-8304A572E57D,"Formula: C15H23N3O4Synonyms: 2,6-Dinitro-N,N-dipropylcumidine; 2,6-Dinitro-N,N-dipropylcumidene; 4-Isopropyl-2,6-dinitro-N,N-dipropylaniline; 4-(1-methylethyl)-2,6-dinitro-N,N-dipropylbenzenamine; EL-179; Paarlan"
"Isopropyl 2-(4-methoxy[1,1'-biphenyl]-3-yl)hydrazinecarboxylate",149877-41-8,,"Isopropyl 2-(4-methoxy[1,1'-biphenyl]-3-yl)hydrazinecarboxylate",kg,Waterborne emissions,Waterborne emissions,00BED693-4E70-4AC5-A753-D448D3B1B2FB,Chemical formula: C17H20N2O3Synonym: Bifenazate
"Isopropyl 4,4'dibromobenzilate",018181-80-1,,"Isopropyl 4,4'dibromobenzilate",kg,Waterborne emissions,Waterborne emissions,49BBCC53-F553-4DD9-AE11-857ACB2390E8,
Isopropyl acetate,000108-21-4,,Isopropyl acetate,kg,Waterborne emissions,Waterborne emissions,3AD3F4B2-39E3-495F-8AC0-684DA3F6ED77,
Isopropyl disulfide,004253-89-8,,Isopropyl disulfide,kg,Waterborne emissions,Waterborne emissions,70423B98-104F-4CCD-AC85-73EF8E9C7157,
Isopropyl methacrylate,004655-34-9,,Isopropyl methacrylate,kg,Waterborne emissions,Waterborne emissions,F6DC2A79-6FCD-4DB2-B0B6-EBAE509BBC6E,
Isopropyl myristate,000110-27-0,,Isopropyl myristate,kg,Waterborne emissions,Waterborne emissions,B29BD6A2-AC5F-436E-9234-2CA14126EAA2,
Isopropyl phenyl diphenyl phosphate,028108-99-8,,Isopropyl phenyl diphenyl phosphate,kg,Waterborne emissions,Waterborne emissions,76CB3769-221F-492E-B801-CD1FB0DA04D6,
"Isopropylxanthic acid, sodium salt",000140-93-2,,"Isopropylxanthic acid, sodium salt",kg,Waterborne emissions,Waterborne emissions,B5CF9D44-DF23-4C3B-B207-715AE8DAF42E,
Isoproturon,034123-59-6,,Isoproturon,kg,Waterborne emissions,Waterborne emissions,50AE434E-8546-4DB2-AC72-A89AE896900B,Formula: C12H18N2O
Isoquinoline,000119-65-3,,Isoquinoline,kg,Waterborne emissions,Waterborne emissions,15590FDD-0F8D-4591-82DB-DD0E7FBC1F46,
Isosafrole,000120-58-1,,Isosafrole,kg,Waterborne emissions,Waterborne emissions,C9063D86-1946-4A58-AD3C-DB9B18831DDE,"Formula: C10H10O2 Synonyms: 1,2-(methylenedioxy)-4-propenylbenzene; 4-propenylcatechol methylene ether; 5-(1-propenyl)-1,3-Benzodioxole"
Isothioate,036614-38-7,,Isothioate,kg,Waterborne emissions,Waterborne emissions,B5E17F74-B451-43B7-942A-36E0741E5694,
Isotridecanol,027458-92-0,,Isotridecanol,kg,Waterborne emissions,Waterborne emissions,ADB7CA06-9611-4139-BF93-BE859D171E95,
Isovaleric acid,000503-74-2,,Isovaleric acid,kg,Waterborne emissions,Waterborne emissions,F2C2A81E-9928-4A99-BE9E-16B27130F11B,
Isoxaben,082558-50-7,,Isoxaben,kg,Waterborne emissions,Waterborne emissions,D0D3DDE7-94E4-4C9D-A9CE-B21A4965F673,"Formula: C18H24N2O4Synonyms: benzamizole; EL-107; Flexidor; Gallery; N-(3-(1-ethyl-1-methylpropyl)-5-isoxazolyl)-2,6-dimethoxybenzamide"
Isoxaflutole,141112-29-0,,Isoxaflutole,kg,Waterborne emissions,Waterborne emissions,E9184157-9D0B-4DB2-B856-DDC47FE785C5,No formula available
Isoxathion,018854-01-8,,Isoxathion,kg,Waterborne emissions,Waterborne emissions,A1517C20-7ECB-49C7-893C-0AA3AF05F00E,
Josamycin,016846-24-5,,Josamycin,kg,Waterborne emissions,Waterborne emissions,19E1D281-D497-444D-B5FF-0F56A324F867,
Kaempferol,000520-18-3,,Kaempferol,kg,Waterborne emissions,Waterborne emissions,B63D2F10-C5B7-41B5-A2DC-256C59D8629F,
Kaolin,001332-58-7,,Kaolin,kg,Waterborne emissions,Waterborne emissions,42E3B858-6069-4580-8FDD-4ECF5B8717FE,"Chemical formula: H2 Al2 O8 Si2 . H2 OSynonyms: Anhydrol;Argilla;Bilt-cote;Bilt-plates;Buca;Catalpo;Chinaclaypowder;Clays,China;Clays,white;Continental clay;Fiberfrax 6000 RPS;Fiberkal;Huber 40C;Huber 65A;Huber 95;Kaolin clay;kaolinite(al2(si2o7).2h2o);Kaopectate;Kaowool;Kayphobe-ABO "
Kepone,000143-50-0,,Kepone,kg,Waterborne emissions,Waterborne emissions,EEB694A7-15EA-44CC-9D66-B2337DEFF051,"Formula: C10Cl10OSynonyms: 1,1a,3,3a,4,5,5,5a,5b,6-decachlorooctahydro-1,3,4-Metheno-2H-cyclobuta[c,d]pentalen-2-one; 1,2,3,5,6,7,8,9,10,10-decachloropentacyclo[5.2.1.0(2,6).0(3,9).0(5,8)]decano-4-one; Chlordecone; ciba 8514; decachloro-1,3,4-metheno-2H-cyclobuta(cd)pentalen-2-one; Decachloroketone; decachlorooctahydrokepone-2-one; decachlorotetracyclodecanone; decachlorotetrahydro-4,7-methanoindeneone; general chemicals 1189; Merex"
Ketoprofen,022071-15-4,,Ketoprofen,kg,Waterborne emissions,Waterborne emissions,250F51A1-4858-49B8-A098-DC10C8918B95,
Kresoxim-methyl,143390-89-0,,Kresoxim-methyl,kg,Waterborne emissions,Waterborne emissions,98F79AA2-C1FE-4387-AF86-F5BDB424C661,"Formula: C18H19NO4Synonyms: Benzeneacetic acid, alpha-(methoxyimino)-2-{(2-methylphenoxy)methyl}-, methyl ester, (E)-"
L-2-chloropropionic acid isobutyl ester,083261-15-8,,L-2-chloropropionic acid isobutyl ester,kg,Waterborne emissions,Waterborne emissions,11C5DC93-4A6E-45A9-857F-B563C99B24A8,
L-5-MORPHOLINOMETHYL-3-[(5-NITROFURFURYLIDENE)AMINO]-2-OXAZOLIDINONE.hcl,003031-51-4,,L-5-MORPHOLINOMETHYL-3-[(5-NITROFURFURYLIDENE)AMINO]-2-OXAZOLIDINONE.hcl,kg,Waterborne emissions,Waterborne emissions,274E20AF-DAEA-4F94-80F5-8C60CA1E8420,
L-arabinose,000087-72-9,,L-arabinose,kg,Waterborne emissions,Waterborne emissions,FB342125-2EBF-44C2-8F58-2FEF964CCFE2,
"L-Cysteine, N-acetyl-",000616-91-1,,"L-Cysteine, N-acetyl-",kg,Waterborne emissions,Waterborne emissions,F1183432-C7B0-4AD6-A2DA-E0636F7BCAC1,
L-lactic acid,000079-33-4,,L-lactic acid,kg,Waterborne emissions,Waterborne emissions,DA333B53-57EE-47E7-9B0E-3DB014ED19DC,
"Lactic acid, butyl ester",,,"Lactic acid, butyl ester",kg,Waterborne emissions,Waterborne emissions,3C5E1A20-3EFB-4D89-9AEB-89B9B159EAEF,
Lactofen,077501-63-4,,Lactofen,kg,Waterborne emissions,Waterborne emissions,629B3B04-344B-4EFB-8BE7-9D9322D7CA15,Formula: C19H15ClF3NO7 Synonyms: 2-ethoxy-1-methyl-2-oxoethyl 5-(2-chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoate; Cobra 
Lasiocarpine,000303-34-4,,Lasiocarpine,kg,Waterborne emissions,Waterborne emissions,6D3ADBFA-B15D-44A6-9D7E-D8E668DF6010,"Formula: C21H33NO7Synonyms: 2,3,5,7alphabeta-tetrahydro-1-hydroxy-1H-pyrrolizine-7-methanol-1-angelate-7-(2,3-dihydroxy)-2- (1-methoxyethyl)-3-methylbutyrate; 2-methyl-2-Butenoic acid, [1S-[1alpha(Z),7(2S*,3R*),7alpha]]-7-[[2,3-dihydroxy-2-(1-methoxyethyl)-3-methyl-1-oxobutoxy]methyl]-2,3,5,alpha-tetrahydro-1H-pyrrolizin-1-yl ester; (7alpha-angelyloxy-5,6,7,8alpha-tetrahydro-3H-pyrrolizin-1-yl)methyl-2,3-dihydroxy-2-(1'-methoxyethyl)-3-methylbutyrate; heliotridine ester with lasiocarpum and angelic acid"
Lauramide DEA,000120-40-1,,Lauramide DEA,kg,Waterborne emissions,Waterborne emissions,3C262A32-0CEF-4FB3-A19A-C4F7746786DF,"Formula: C16H33NO3Synonyms: Amide, dodecyl-, N,N-bis(2-hydroxyethyl)-; bis(2-hydroxyethyl)lauramide; Diethanolamine lauric acid amide; diethanollauramide; Diethanol lauric acid amide; clindrol 200 l; coco diethanolamide; coconut oil amide of diethanolamine; lauramide dea; Lauric diethanolamide; Lauric acid diethanolamine; lauric acid diethanolamine (1/1); lauroyl diethanolamide; lauryl diethanolamide; LDA; LDE; ninol aa62; N,N-bis(2-hydroxyethyl)dodecanamide; N,N-bis(beta-hydroxyethyl)lauramide; N,N-diethanollauramide; N,N-diethanollauric acid amide; N,N-bis(hydroxyethyl)lauramide; onyxol 345; rewomid DL 203/S; rewomid DLMS; richamide 6310; rolamid cd; standamidd ld; steinamid DL 203 S; super amide L-9a; super amide L-9c; synotol L-60; unamide j-56; varamid ml 1;"
Lead compounds,,,Lead compounds,kg,Waterborne emissions,Waterborne emissions,3C5A9268-A221-4EB8-A0ED-A281995FC126,
Lead dimethyldithiocarbamate,019010-66-3,,Lead dimethyldithiocarbamate,kg,Waterborne emissions,Waterborne emissions,40D69E94-E972-489F-B3F5-CC219B641DA2,
Lenacil,002164-08-1,,Lenacil,kg,Waterborne emissions,Waterborne emissions,4713E0DD-6E2B-4091-8C53-3E64F1CEBFB2,
Leptophos,021609-90-5,,Leptophos,kg,Waterborne emissions,Waterborne emissions,02AF6827-A268-4A8C-B871-D6CDC146D662,
Lethane 60,000301-11-1,,Lethane 60,kg,Waterborne emissions,Waterborne emissions,564F9CA1-5038-4CE3-8307-0C91BF971030,
"Lignosulfonic acid, ammonium salt",008061-53-8,,"Lignosulfonic acid, ammonium salt",kg,Waterborne emissions,Waterborne emissions,8C3B0754-372B-4AFC-A0D8-8EF7B9469454,
"Lignosulfonic acid, sodium salt",008061-51-6,,"Lignosulfonic acid, sodium salt",kg,Waterborne emissions,Waterborne emissions,EFE08276-75AF-4D1C-9D03-F095F1B750A6,
Limonene,000138-86-3,,Limonene,kg,Waterborne emissions,Waterborne emissions,2C7353EA-3246-4DEC-B129-783361D5D9D9,
Linalool,000078-70-6,,Linalool,kg,Waterborne emissions,Waterborne emissions,CB209EBD-73C5-4F7D-A4EB-77AC5897355B,
Lindane,000058-89-9,,Lindane,kg,Waterborne emissions,Waterborne emissions,5841B76A-52E4-4612-BB89-60EA39C5B694,Formula: C6H6Cl6
"Lindane, alpha-",000319-84-6,,"Lindane, alpha-",kg,Waterborne emissions,Waterborne emissions,BD52DCF6-CE1D-4FEB-ADED-93956982E691,Formula: C6H6Cl6 
"Lindane, beta-",000319-85-7,,"Lindane, beta-",kg,Waterborne emissions,Waterborne emissions,6F61BC60-BDE8-4E12-887D-CC5ECA630A8B,Formula: C6H6Cl6 
Linuron,000330-55-2,,Linuron,kg,Waterborne emissions,Waterborne emissions,77BFF274-ADCC-4985-A2EF-7DB22B504825,Formula: C9H10Cl2N2O2
Lithium carbonate,000554-13-2,,Lithium carbonate,kg,Waterborne emissions,Waterborne emissions,20BFB2CE-5018-47F7-9552-E0F999E1BE4C,Formula: CLi2O3 Synonyms: Camcolit; Carbonic acid lithium salt; Liskonum; Phasal; Priadel
Lithium hydroxide,,,Lithium hydroxide,kg,Waterborne emissions,Waterborne emissions,0352CC6F-F229-4508-86F4-2AD201A00B5F,
Lithocholic acid,000434-13-9,,Lithocholic acid,kg,Waterborne emissions,Waterborne emissions,784F3F81-79B1-4318-BD46-6135E6F7398A,
Longifolene,000475-20-7,,Longifolene,kg,Waterborne emissions,Waterborne emissions,E938D914-03D8-4DF8-92B4-2E1112AD3660,
Lonidamine,050264-69-2,,Lonidamine,kg,Waterborne emissions,Waterborne emissions,05E89327-B70A-48EF-98A9-616FE14ED34E,
Lovastatin,075330-75-5,,Lovastatin,kg,Waterborne emissions,Waterborne emissions,6F375E45-82F8-4DC0-9AEC-F43AF8EAA075,
Lynestrenol,000052-76-6,,Lynestrenol,kg,Waterborne emissions,Waterborne emissions,1E4C273D-C42A-4E0A-8D89-2108EC7CA181,
M-(trifluoromethyl)benzaldehyde,000454-89-7,,M-(trifluoromethyl)benzaldehyde,kg,Waterborne emissions,Waterborne emissions,3039A841-4745-44EC-B634-A6A079ED6ED0,
M-bromobenzamide,022726-00-7,,M-bromobenzamide,kg,Waterborne emissions,Waterborne emissions,8E9CF334-9BEE-4680-949A-38CFE1ADFCE3,
M-chloroanisole,002845-89-8,,M-chloroanisole,kg,Waterborne emissions,Waterborne emissions,0637A336-1356-4266-981B-4293983B6394,
M-chlorobenzoic acid,000535-80-8,,M-chlorobenzoic acid,kg,Waterborne emissions,Waterborne emissions,C5F8639C-633E-43FF-983A-4A65249273B4,
M-chlorobenzyl alcohol,000873-63-2,,M-chlorobenzyl alcohol,kg,Waterborne emissions,Waterborne emissions,5A789297-1CFA-4F91-9038-2B92E75A59A7,
